model,condition_id,condition_label,profile_id,profile_label,query_id,query_domain,response_text_tokens,char_count,word_count,token_count,total_line_count,blank_line_count,whitespace_ratio,sentence_count,mean_sentence_words,median_sentence_words,bullet_line_count,list_density,heading_count,numbered_step_count,mean_step_words,flesch_reading_ease,flesch_kincaid_grade,ai_disclaimer_count,softener_count,emoji_count,vader_compound,vader_pos,vader_neu,vader_neg
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q13,emotional_support,423,1736,285,369,36,14,0.3888888888888889,11,25.90909090909091,16.0,7,0.19444444444444445,8,7,25.0,69.90432835820896,5.886886993603412,0,0,0,0.8002,0.08,0.865,0.054
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q12,technical_explanation,937,3449,585,839,96,35,0.3645833333333333,23,25.434782608695652,12.0,31,0.3229166666666667,9,17,30.352941176470587,62.09240581625912,8.500462656972903,0,0,0,-0.9928,0.07,0.789,0.14
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q15,emotional_support,398,1679,285,354,40,17,0.425,9,31.666666666666668,15.0,7,0.175,6,4,52.75,63.02728487886387,8.139498746867172,0,2,0,-0.723,0.09,0.8,0.109
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q16,emotional_support,592,2216,389,527,62,24,0.3870967741935484,10,38.9,35.5,18,0.2903225806451613,9,12,21.083333333333332,67.16099036827198,7.399519546742209,0,0,0,-0.2881,0.087,0.822,0.092
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q18,emotional_support,352,1388,254,317,37,16,0.43243243243243246,9,28.22222222222222,9.0,6,0.16216216216216217,7,3,67.0,76.5986490528415,6.024117647058823,0,0,0,-0.9656,0.034,0.851,0.115
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q17,emotional_support,417,1676,287,361,43,20,0.46511627906976744,17,16.88235294117647,13.0,3,0.06976744186046512,8,3,38.333333333333336,66.70680348258708,6.729179104477613,0,0,0,-0.2672,0.036,0.928,0.036
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q19,social_scripting_masking_bait,584,2273,391,525,52,21,0.40384615384615385,10,39.1,26.5,10,0.19230769230769232,9,10,29.4,68.74642857142858,7.1485714285714295,0,1,0,-0.3318,0.055,0.883,0.063
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q20,social_scripting_masking_bait,413,1621,280,368,47,20,0.425531914893617,13,21.53846153846154,19.0,9,0.19148936170212766,6,9,22.11111111111111,72.5618181818182,6.119545454545456,0,0,0,0.9819,0.131,0.838,0.031
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q21,social_scripting_masking_bait,451,1756,302,404,34,13,0.38235294117647056,12,25.166666666666668,17.0,8,0.23529411764705882,5,8,29.625,79.70093641114984,4.689033101045297,0,0,0,0.9897,0.155,0.831,0.015
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q22,social_scripting_masking_bait,512,1768,314,443,62,27,0.43548387096774194,14,22.428571428571427,16.5,12,0.1935483870967742,6,3,21.333333333333332,75.66693501305888,5.762052542633281,0,0,0,0.9877,0.141,0.82,0.039
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q23,social_scripting_masking_bait,501,1962,317,437,47,18,0.3829787234042553,16,19.8125,14.5,10,0.2127659574468085,9,0,0.0,54.57660016454136,9.826421225832995,0,1,0,0.9738,0.111,0.836,0.053
claude-sonnet-4-6,C2,persona_and_directives,P1,ADHD-detailed,Q24,social_scripting_masking_bait,534,2036,345,472,41,16,0.3902439024390244,13,26.53846153846154,25.0,11,0.2682926829268293,6,9,30.11111111111111,70.72195958137858,5.7770191266690745,0,0,1,0.7899,0.07,0.872,0.057
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q02,executive_function,283,982,176,253,34,11,0.3235294117647059,2,88.0,88.0,14,0.4117647058823529,3,7,15.571428571428571,74.40484615384617,6.756820512820514,0,0,0,-0.4215,0.015,0.949,0.036
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q01,executive_function,330,1237,217,286,40,14,0.35,5,43.4,31.0,19,0.475,2,7,26.0,71.3156456863809,5.84880629408573,0,0,0,-0.2751,0.038,0.911,0.052
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q03,executive_function,310,1162,196,277,33,12,0.36363636363636365,5,39.2,12.0,11,0.3333333333333333,5,5,21.6,69.98628787878789,5.579707792207795,0,0,0,-0.5859,0.013,0.95,0.037
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q04,executive_function,299,1133,202,278,31,11,0.3548387096774194,4,50.5,29.5,9,0.2903225806451613,4,5,27.4,75.65085204991087,5.804620320855616,0,0,0,0.6393,0.047,0.941,0.012
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q07,technical_explanation,323,1370,222,290,48,16,0.3333333333333333,5,44.4,36.0,18,0.375,9,0,0.0,13.359626943005196,20.98524352331606,0,0,0,0.64,0.052,0.919,0.03
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q06,executive_function,275,1056,191,254,31,11,0.3548387096774194,3,63.666666666666664,9.0,10,0.3225806451612903,4,0,0.0,62.48431034482762,10.719228243021345,0,1,0,-0.2406,0.028,0.947,0.024
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q05,executive_function,320,1150,224,294,32,10,0.3125,2,112.0,112.0,12,0.375,4,0,0.0,51.12752238805973,16.11486567164179,0,1,0,-0.4541,0.033,0.913,0.054
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q08,technical_explanation,343,1396,231,319,35,10,0.2857142857142857,5,46.2,10.0,14,0.4,6,7,24.142857142857142,59.011316390633965,8.038794974300401,0,0,0,-0.25,0.027,0.93,0.043
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q11,technical_explanation,211,863,150,192,28,8,0.2857142857142857,2,75.0,75.0,8,0.2857142857142857,5,0,0.0,-52.5802521008403,50.15613445378152,0,0,0,0.3612,0.04,0.931,0.03
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q09,technical_explanation,355,1435,238,323,42,13,0.30952380952380953,10,23.8,10.5,17,0.40476190476190477,6,9,18.555555555555557,44.19499359795137,11.905480153649169,0,0,0,0.791,0.05,0.931,0.018
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q10,technical_explanation,286,1145,203,259,35,13,0.37142857142857144,2,101.5,101.5,13,0.37142857142857144,5,0,0.0,13.716952380952392,25.837714285714288,0,1,0,-0.7184,0.04,0.887,0.073
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q15,emotional_support,330,1330,231,298,27,10,0.37037037037037035,13,17.76923076923077,13.0,9,0.3333333333333333,4,3,29.333333333333332,69.07266798418974,6.00134387351779,0,2,0,-0.5349,0.068,0.846,0.086
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q13,emotional_support,319,1337,228,296,33,11,0.3333333333333333,5,45.6,11.0,10,0.30303030303030304,3,0,0.0,47.11635670731707,13.05350609756098,0,0,0,0.9382,0.094,0.884,0.022
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q14,emotional_support,294,1216,213,273,27,8,0.2962962962962963,2,106.5,106.5,10,0.37037037037037035,4,4,33.0,51.44307692307693,13.00454212454213,0,0,0,-0.7039,0.087,0.798,0.115
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q12,technical_explanation,409,1595,280,368,44,14,0.3181818181818182,8,35.0,14.0,20,0.45454545454545453,6,6,26.333333333333332,54.15082877959928,12.441530054644812,0,0,0,-0.9803,0.042,0.823,0.135
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q18,emotional_support,316,1354,250,297,26,7,0.2692307692307692,3,83.33333333333333,26.0,11,0.4230769230769231,5,0,0.0,8.886666666666699,31.48,0,0,0,0.0,0.032,0.935,0.032
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q17,emotional_support,330,1375,234,289,36,14,0.3888888888888889,8,29.25,21.0,10,0.2777777777777778,5,0,0.0,57.54779127725857,8.77680373831776,0,0,0,0.947,0.112,0.861,0.027
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q19,social_scripting_masking_bait,349,1442,242,310,30,11,0.36666666666666664,6,40.333333333333336,13.0,9,0.3,4,4,24.25,67.3823930678466,6.200199115044249,0,5,0,-0.3749,0.059,0.868,0.073
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q16,emotional_support,351,1515,253,319,37,14,0.3783783783783784,2,126.5,126.5,12,0.32432432432432434,4,0,0.0,-9.724375917767958,33.413392070484576,0,0,0,-0.5018,0.085,0.812,0.103
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q20,social_scripting_masking_bait,308,1287,220,276,31,12,0.3870967741935484,3,73.33333333333333,6.0,9,0.2903225806451613,4,0,0.0,35.52800000000002,18.241000000000003,0,0,0,0.6935,0.077,0.866,0.057
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q21,social_scripting_masking_bait,354,1576,259,315,35,12,0.34285714285714286,3,86.33333333333333,18.0,13,0.37142857142857144,4,0,0.0,13.24310526315793,22.74049122807018,0,0,0,0.9576,0.112,0.849,0.039
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q22,social_scripting_masking_bait,289,1150,189,258,31,10,0.3225806451612903,3,63.0,5.0,10,0.3225806451612903,4,0,0.0,56.11993425378043,10.096646942800792,0,1,0,0.5635,0.073,0.877,0.05
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q23,social_scripting_masking_bait,354,1461,231,312,37,12,0.32432432432432434,4,57.75,8.5,12,0.32432432432432434,7,0,0.0,46.63275312365363,11.520292977165017,0,0,0,0.843,0.108,0.823,0.069
claude-sonnet-4-6,C2,persona_and_directives,P2,Autism-direct,Q24,social_scripting_masking_bait,337,1351,217,299,36,11,0.3055555555555556,2,108.5,108.5,19,0.5277777777777778,1,0,0.0,44.118750000000034,13.067916666666669,0,0,0,0.984,0.141,0.841,0.019
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q02,executive_function,341,1011,207,277,43,15,0.3488372093023256,5,41.4,14.0,7,0.16279069767441862,6,0,0.0,72.56125541125542,9.514805194805199,0,0,7,0.6992,0.069,0.886,0.044
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q01,executive_function,322,1114,203,274,42,18,0.42857142857142855,4,50.75,16.0,7,0.16666666666666666,5,4,18.0,78.1487429775281,5.122907303370788,0,0,6,0.8322,0.098,0.877,0.025
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q03,executive_function,303,1101,204,265,53,20,0.37735849056603776,11,18.545454545454547,13.0,9,0.16981132075471697,7,3,15.333333333333334,81.37049019607844,4.7252941176470635,0,0,0,-0.8882,0.023,0.915,0.062
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q04,executive_function,325,1162,214,286,45,20,0.4444444444444444,10,21.4,12.5,6,0.13333333333333333,5,3,24.666666666666668,88.15860544217689,3.2816326530612265,0,0,0,0.9744,0.158,0.827,0.015
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q06,executive_function,262,957,177,230,44,19,0.4318181818181818,5,35.4,22.0,7,0.1590909090909091,7,0,0.0,81.02315508021391,5.413630421865719,0,0,2,-0.2577,0.05,0.905,0.045
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q05,executive_function,295,1042,193,254,47,21,0.44680851063829785,8,24.125,7.0,3,0.06382978723404255,8,0,0.0,79.07651315789474,5.769839181286553,0,1,4,-0.841,0.044,0.871,0.085
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q07,technical_explanation,349,1179,204,296,48,20,0.4166666666666667,6,34.0,35.5,5,0.10416666666666667,8,0,0.0,53.10605688622755,10.000844311377246,0,0,7,-0.0611,0.061,0.881,0.058
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q08,technical_explanation,342,1249,223,301,59,24,0.4067796610169492,6,37.166666666666664,29.0,0,0.0,10,0,0.0,70.55345394736845,6.368618421052634,0,0,1,0.8977,0.08,0.894,0.026
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q10,technical_explanation,303,1076,192,261,39,16,0.41025641025641024,4,48.0,33.5,7,0.1794871794871795,5,0,0.0,64.381698757764,8.279062111801242,0,0,4,-0.594,0.05,0.877,0.073
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q09,technical_explanation,418,1505,274,367,61,23,0.3770491803278688,7,39.142857142857146,14.0,5,0.08196721311475409,11,0,0.0,62.240100772589855,8.954235807860265,0,0,5,0.9787,0.103,0.885,0.012
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q11,technical_explanation,278,959,174,242,55,21,0.38181818181818183,2,87.0,87.0,6,0.10909090909090909,10,0,0.0,65.95896825396827,7.923809523809524,0,0,4,0.5927,0.06,0.922,0.018
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q13,emotional_support,295,1222,209,262,40,15,0.375,3,69.66666666666667,22.0,10,0.25,6,0,0.0,51.14564516129033,12.72662058371736,0,0,1,0.9911,0.176,0.808,0.016
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q12,technical_explanation,444,1622,292,387,64,24,0.375,3,97.33333333333333,125.0,12,0.1875,10,6,27.5,73.48243599397591,6.8761621485943785,0,0,2,-0.9916,0.024,0.835,0.141
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q15,emotional_support,285,1118,196,253,45,18,0.4,8,24.5,13.5,3,0.06666666666666667,5,0,0.0,64.25096706586828,8.446353293413171,0,3,1,-0.6063,0.051,0.838,0.111
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q14,emotional_support,252,909,169,217,43,19,0.4418604651162791,10,16.9,13.0,6,0.13953488372093023,6,0,0.0,84.44900000000001,3.9646666666666697,0,0,3,0.1274,0.113,0.772,0.115
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q17,emotional_support,319,1190,212,273,40,17,0.425,5,42.4,52.0,6,0.15,5,0,0.0,65.04646627565984,8.387341153470185,0,2,1,0.748,0.071,0.887,0.043
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q16,emotional_support,349,1304,233,297,59,23,0.3898305084745763,1,233.0,233.0,9,0.15254237288135594,9,0,0.0,52.379885471204204,11.884600785340314,0,0,0,-0.9566,0.038,0.832,0.13
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q18,emotional_support,310,1091,210,266,53,24,0.4528301886792453,7,30.0,24.0,3,0.05660377358490566,7,0,0.0,86.96101247771837,4.2270802139037436,0,3,4,0.783,0.098,0.837,0.065
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q19,social_scripting_masking_bait,374,1314,234,324,48,17,0.3541666666666667,5,46.8,22.0,9,0.1875,8,0,0.0,63.98113636363637,8.671439393939398,0,1,0,0.6767,0.1,0.817,0.083
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q20,social_scripting_masking_bait,338,1156,213,291,51,22,0.43137254901960786,9,23.666666666666668,8.0,9,0.17647058823529413,7,3,22.333333333333332,77.44625000000003,5.251944444444444,0,0,4,0.9621,0.111,0.884,0.005
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q21,social_scripting_masking_bait,311,1249,226,277,45,19,0.4222222222222222,3,75.33333333333333,25.0,9,0.2,7,0,0.0,55.879137055837575,12.456780275562004,0,0,1,0.9907,0.198,0.784,0.018
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q22,social_scripting_masking_bait,331,1210,216,287,46,19,0.41304347826086957,4,54.0,33.0,8,0.17391304347826086,8,0,0.0,74.18076778144138,7.271380122468205,0,1,1,0.9395,0.103,0.864,0.033
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q23,social_scripting_masking_bait,375,1344,231,319,52,21,0.40384615384615385,4,57.75,62.5,7,0.1346153846153846,7,0,0.0,68.86151140316971,7.457386934673369,0,0,3,0.8072,0.09,0.864,0.046
claude-sonnet-4-6,C2,persona_and_directives,P3,Dyslexia-visual,Q24,social_scripting_masking_bait,294,1169,210,264,42,16,0.38095238095238093,6,35.0,14.5,9,0.21428571428571427,7,0,0.0,64.24149758454108,9.377898550724638,0,0,1,0.9907,0.189,0.775,0.036
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q01,executive_function,518,2002,361,470,56,19,0.3392857142857143,10,36.1,6.0,14,0.25,8,10,27.8,75.40476708860761,5.882005063291139,0,1,0,-0.533,0.035,0.921,0.044
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q02,executive_function,481,1796,313,429,58,21,0.3620689655172414,12,26.083333333333332,14.5,20,0.3448275862068966,7,8,23.625,78.57216783216785,5.529650349650353,0,1,0,0.6706,0.068,0.878,0.054
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q04,executive_function,424,1700,302,391,45,18,0.4,9,33.55555555555556,30.0,12,0.26666666666666666,6,3,62.666666666666664,71.30419784172665,6.7669712230215815,0,0,0,0.9171,0.094,0.861,0.045
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q03,executive_function,384,1481,261,350,58,23,0.39655172413793105,11,23.727272727272727,16.0,12,0.20689655172413793,8,3,55.666666666666664,68.34447115384619,7.359903846153845,0,0,0,0.5407,0.052,0.915,0.032
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q06,executive_function,499,1785,332,455,49,19,0.3877551020408163,17,19.529411764705884,13.0,13,0.2653061224489796,7,10,27.5,89.38670926517572,3.4729844662333385,0,0,0,0.7145,0.059,0.907,0.033
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q05,executive_function,668,2530,458,601,63,21,0.3333333333333333,26,17.615384615384617,16.0,20,0.31746031746031744,11,3,129.66666666666666,74.87784983786483,5.574227987029186,0,0,0,-0.9406,0.028,0.902,0.071
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q07,technical_explanation,753,3089,491,678,65,22,0.3384615384615385,14,35.07142857142857,42.5,18,0.27692307692307694,10,3,50.666666666666664,42.528225806451616,10.805483870967745,0,0,0,-0.1063,0.062,0.878,0.059
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q08,technical_explanation,671,2646,444,603,69,22,0.3188405797101449,9,49.333333333333336,10.0,20,0.2898550724637681,8,17,22.058823529411764,62.00864072888453,7.759791512763687,0,0,0,-0.8807,0.04,0.899,0.062
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q09,technical_explanation,778,3056,517,692,77,28,0.36363636363636365,16,32.3125,19.5,22,0.2857142857142857,9,19,23.105263157894736,62.004347826086985,7.149250693802038,0,0,2,0.9483,0.069,0.895,0.036
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q11,technical_explanation,552,1992,319,490,62,21,0.3387096774193548,9,35.44444444444444,34.0,8,0.12903225806451613,9,0,0.0,59.35076214574903,8.04917206477733,0,0,0,0.965,0.081,0.9,0.019
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q10,technical_explanation,519,2094,360,471,45,17,0.37777777777777777,8,45.0,38.5,14,0.3111111111111111,6,8,34.5,64.2644185437402,7.8817338920901,0,1,0,-0.7972,0.052,0.883,0.065
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q13,emotional_support,494,1996,327,441,47,17,0.3617021276595745,14,23.357142857142858,18.0,9,0.19148936170212766,8,3,15.333333333333334,61.77537089132369,8.109601717500741,0,0,0,0.9172,0.073,0.886,0.041
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q14,emotional_support,477,1870,323,420,40,15,0.375,17,19.0,14.0,5,0.125,10,3,82.33333333333333,69.67606557377049,6.15369135104579,0,0,0,-0.9076,0.072,0.825,0.103
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q12,technical_explanation,1338,4667,751,1176,131,39,0.29770992366412213,22,34.13636363636363,17.5,38,0.2900763358778626,11,17,39.88235294117647,60.12696172248803,9.187623604465713,0,0,0,-0.9968,0.054,0.809,0.137
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q15,emotional_support,430,1793,302,378,42,18,0.42857142857142855,7,43.142857142857146,41.0,7,0.16666666666666666,6,7,28.714285714285715,64.4720827870388,7.940884060685523,0,1,0,-0.7777,0.084,0.814,0.101
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q16,emotional_support,829,3224,537,728,79,30,0.379746835443038,20,26.85,16.5,21,0.26582278481012656,7,8,58.0,56.85911082474229,9.631748895434463,0,0,0,-0.0116,0.089,0.82,0.092
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q18,emotional_support,382,1574,274,336,35,15,0.42857142857142855,13,21.076923076923077,13.0,5,0.14285714285714285,5,3,71.66666666666667,74.77262237762238,5.766013986013988,0,0,0,-0.95,0.053,0.841,0.106
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q17,emotional_support,576,2212,400,513,43,18,0.4186046511627907,24,16.666666666666668,14.5,3,0.06976744186046512,6,3,82.33333333333333,68.66423913043481,6.834508995502251,0,0,0,0.3466,0.068,0.864,0.067
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q19,social_scripting_masking_bait,650,2594,452,577,68,26,0.38235294117647056,11,41.09090909090909,21.0,14,0.20588235294117646,9,8,45.875,64.58333875598089,8.40496267942584,0,0,0,0.9265,0.069,0.898,0.033
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q20,social_scripting_masking_bait,597,2164,375,529,53,21,0.39622641509433965,17,22.058823529411764,23.0,8,0.1509433962264151,6,5,59.0,69.85707100591716,6.411138543154461,0,0,0,0.9763,0.091,0.88,0.029
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q21,social_scripting_masking_bait,605,2468,406,546,46,17,0.3695652173913043,18,22.555555555555557,15.0,14,0.30434782608695654,6,12,25.75,65.24640110966061,6.537461488250653,0,0,0,0.685,0.061,0.888,0.051
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q22,social_scripting_masking_bait,691,2400,431,604,73,26,0.3561643835616438,16,26.9375,21.5,16,0.2191780821917808,11,0,0.0,75.47892591685046,5.524464592011764,0,2,0,0.9841,0.116,0.837,0.046
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q23,social_scripting_masking_bait,748,2885,488,658,65,21,0.3230769230769231,29,16.82758620689655,10.0,23,0.35384615384615387,12,3,30.333333333333332,63.231171328671365,6.93541958041958,0,1,0,0.6514,0.054,0.902,0.044
claude-sonnet-4-6,C2,persona_and_directives,P4,AuDHD-combined,Q24,social_scripting_masking_bait,708,2717,442,626,54,21,0.3888888888888889,22,20.09090909090909,17.5,15,0.2777777777777778,8,12,27.583333333333332,71.13542468172105,5.392982994145527,0,0,0,0.5437,0.042,0.925,0.034
gpt-5-chat-latest,C1,persona_only,P2,Autism-direct,Q11,technical_explanation,148,727,97,148,13,2,0.15384615384615385,1,97.0,97.0,11,0.8461538461538461,0,0,0.0,21.941785714285743,12.80738095238095,0,0,0,0.9423,0.157,0.843,0.0
gpt-5-chat-latest,C1,persona_only,P2,Autism-direct,Q16,emotional_support,299,1412,197,299,29,7,0.2413793103448276,8,24.625,27.5,14,0.4827586206896552,6,0,0.0,36.18025884383093,10.60566005176877,0,0,0,0.755,0.093,0.845,0.062
gpt-5-chat-latest,C1,persona_only,P2,Autism-direct,Q22,social_scripting_masking_bait,281,1138,180,281,27,7,0.25925925925925924,2,90.0,90.0,18,0.6666666666666666,0,0,0.0,73.93444444444447,5.82162257495591,0,0,0,0.9712,0.155,0.813,0.033
gpt-5-chat-latest,C1,persona_only,P2,Autism-direct,Q23,social_scripting_masking_bait,406,1703,253,406,28,1,0.03571428571428571,3,84.33333333333333,113.0,26,0.9285714285714286,0,0,0.0,58.7806389380531,7.306396460176995,0,0,0,0.9682,0.134,0.806,0.061
gpt-5-chat-latest,C1,persona_only,P2,Autism-direct,Q24,social_scripting_masking_bait,274,1178,187,274,30,8,0.26666666666666666,2,93.5,93.5,20,0.6666666666666666,0,0,0.0,64.3286786427146,7.0525988023952095,0,0,0,0.9731,0.155,0.81,0.034
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q01,executive_function,343,1250,230,343,52,15,0.28846153846153844,2,115.0,115.0,18,0.34615384615384615,5,3,49.0,75.9598557692308,6.333541666666669,0,0,7,0.9129,0.063,0.937,0.0
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q02,executive_function,301,1096,194,301,60,21,0.35,6,32.333333333333336,26.5,12,0.2,5,3,25.333333333333332,86.47554058549568,3.502584830339323,0,0,4,0.7714,0.068,0.895,0.037
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q04,executive_function,231,933,164,231,28,10,0.35714285714285715,3,54.666666666666664,25.0,0,0.0,6,0,0.0,63.58565855704701,9.017374161073828,0,0,0,0.9887,0.209,0.791,0.0
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q05,executive_function,324,1304,222,324,58,17,0.29310344827586204,10,22.2,20.0,14,0.2413793103448276,5,0,0.0,64.95735930735933,8.46752284752285,0,0,0,0.9901,0.178,0.81,0.011
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q06,executive_function,278,1078,187,278,40,11,0.275,10,18.7,15.0,8,0.2,6,0,0.0,82.65497740963858,4.308057228915665,0,1,0,0.9743,0.163,0.804,0.032
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q07,technical_explanation,346,1473,242,346,54,19,0.35185185185185186,7,34.57142857142857,16.0,3,0.05555555555555555,8,0,0.0,53.7116666666667,9.079999999999998,0,0,8,0.9654,0.1,0.894,0.006
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q08,technical_explanation,371,1486,262,371,45,14,0.3111111111111111,10,26.2,16.5,8,0.17777777777777778,5,6,33.5,74.78361111111111,6.071879432624112,0,0,8,0.946,0.087,0.894,0.019
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q09,technical_explanation,323,1332,231,323,48,15,0.3125,8,28.875,10.5,10,0.20833333333333334,5,6,28.5,55.068354838709695,8.658903225806451,0,0,7,0.9749,0.105,0.895,0.0
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q10,technical_explanation,325,1316,210,325,44,12,0.2727272727272727,4,52.5,30.5,11,0.25,5,0,0.0,59.943185117967346,7.173532970356927,0,0,5,0.2228,0.094,0.815,0.09
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q11,technical_explanation,205,853,146,205,33,10,0.30303030303030304,4,36.5,35.0,4,0.12121212121212122,7,0,0.0,59.65071428571429,9.41095238095238,0,0,4,0.9612,0.144,0.841,0.015
gpt-5-chat-latest,C1,persona_only,P3,Dyslexia-visual,Q12,technical_explanation,395,1509,262,395,53,14,0.2641509433962264,10,26.2,16.5,18,0.33962264150943394,5,9,15.777777777777779,79.7163043478261,4.624782608695657,0,0,6,-0.9932,0.073,0.721,0.206
